# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
70900 0.0708505 2.8649
71000 0.0709505 2.84883
71100 0.0710505 2.80209
71200 0.0711505 2.78397
71300 0.0712505 2.8044
71400 0.0713505 2.84567
71500 0.0714505 2.85008
71600 0.0715505 2.8731
71700 0.0716505 2.81299
71800 0.0717505 2.78034
71900 0.0718505 2.82245
72000 0.0719505 2.82364
72100 0.0720505 2.88047
72200 0.0721505 2.93108
72300 0.0722505 2.88564
72400 0.0723505 2.84609
72500 0.0724505 2.89503
72600 0.0725505 2.79974
72700 0.0726505 2.8819
72800 0.0727505 2.84638
72900 0.0728505 2.82694
73000 0.0729505 2.92025
73100 0.0730505 2.91645
73200 0.0731505 2.82545
73300 0.0732505 2.87942
73400 0.0733505 2.85126
73500 0.0734505 2.86786
73600 0.0735505 2.90807
73700 0.0736505 2.85453
73800 0.0737505 2.91275
73900 0.0738505 2.91465
74000 0.0739505 3.03968
74100 0.0740505 2.97718
74200 0.0741505 2.8637
74300 0.0742505 2.85557
74400 0.0743505 2.94799
74500 0.0744505 2.9198
74600 0.0745505 3.00598
74700 0.0746505 2.99294
74800 0.0747505 2.91154
74900 0.0748505 3.01417
75000 0.0749505 2.89329
75100 0.0750505 2.88068
75200 0.0751505 3.00041
75300 0.0752505 2.9307
75400 0.0753505 3.07473
75500 0.0754505 2.99239
75600 0.0755505 2.88328
75700 0.0756505 2.93999
75800 0.0757505 2.9963
75900 0.0758505 3.03275
76000 0.0759505 3.09346
76100 0.0760505 2.9769
76200 0.0761505 2.93339
76300 0.0762505 2.94114
76400 0.0763505 2.99648
76500 0.0764505 3.12965
76600 0.0765505 3.02691
76700 0.0766505 2.99035
76800 0.0767505 2.95098
76900 0.0768505 2.92253
77000 0.0769505 3.05833
77100 0.0770505 3.06894
77200 0.0771505 3.07839
77300 0.0772505 3.06982
77400 0.0773505 2.97914
77500 0.0774505 2.99675
77600 0.0775505 2.94056
77700 0.0776505 2.96915
77800 0.0777505 3.06994
77900 0.0778505 3.11217
78000 0.0779505 3.16866
78100 0.0780505 2.98876
78200 0.0781505 2.98406
78300 0.0782505 2.97224
78400 0.0783505 3.01755
78500 0.0784505 3.071
78600 0.0785505 3.09812
78700 0.0786505 3.09413
78800 0.0787505 3.08942
78900 0.0788505 3.0876
79000 0.0789505 3.03838
79100 0.0790505 3.0667
79200 0.0791505 3.05312
79300 0.0792505 3.14649
79400 0.0793505 3.06741
79500 0.0794505 3.08496
79600 0.0795505 3.14255
79700 0.0796505 3.03801
79800 0.0797505 3.13319
79900 0.0798505 3.15768
80000 0.0799505 3.14548
80100 0.0800505 3.13765
80200 0.0801505 3.08433
80300 0.0802505 3.10715
80400 0.0803505 3.09155
80500 0.0804505 3.05633
80600 0.0805505 3.13162
80700 0.0806505 3.14636
80800 0.0807505 3.21647
80900 0.0808505 3.20258
81000 0.0809505 3.0902
81100 0.0810505 3.06821
81200 0.0811505 3.0178
81300 0.0812505 3.17151
81400 0.0813505 3.24482
81500 0.0814505 3.26611
81600 0.0815505 3.22587
81700 0.0816505 3.13416
81800 0.0817505 3.1809
81900 0.0818505 3.13862
82000 0.0819505 3.17377
82100 0.0820505 3.12954
82200 0.0821505 3.07265
82300 0.0822505 3.18443
82400 0.0823505 3.1172
82500 0.0824505 3.20699
82600 0.0825505 3.24869
82700 0.0826505 3.14201
82800 0.0827505 3.12937
82900 0.0828505 3.15094
83000 0.0829505 3.1345
83100 0.0830505 3.31616
83200 0.0831505 3.19947
83300 0.0832505 3.16035
83400 0.0833505 3.20537
83500 0.0834505 3.11016
83600 0.0835505 3.151
83700 0.0836505 3.19705
83800 0.0837505 3.25751
83900 0.0838505 3.2364
84000 0.0839505 3.19275
84100 0.0840505 3.19232
84200 0.0841505 3.19129
84300 0.0842505 3.23495
84400 0.0843505 3.22212
84500 0.0844505 3.21387
84600 0.0845505 3.24696
84700 0.0846505 3.29369
84800 0.0847505 3.30571
84900 0.0848505 3.34552
85000 0.0849505 3.2875
85100 0.0850505 3.11923
85200 0.0851505 3.25637
85300 0.0852505 3.28722
85400 0.0853505 3.29141
85500 0.0854505 3.28214
85600 0.0855505 3.26682
85700 0.0856505 3.24061
85800 0.0857505 3.26977
85900 0.0858505 3.2829
86000 0.0859505 3.24387
86100 0.0860505 3.3179
86200 0.0861505 3.28574
86300 0.0862505 3.25771
86400 0.0863505 3.35234
86500 0.0864505 3.39486
86600 0.0865505 3.28601
86700 0.0866505 3.29624
86800 0.0867505 3.22172
86900 0.0868505 3.28218
87000 0.0869505 3.43047
87100 0.0870505 3.42453
87200 0.0871505 3.41337
87300 0.0872505 3.29739
87400 0.0873505 3.27602
87500 0.0874505 3.27149
87600 0.0875505 3.31306
87700 0.0876505 3.43392
87800 0.0877505 3.42031
87900 0.0878505 3.34472
88000 0.0879505 3.41789
88100 0.0880505 3.35525
88200 0.0881505 3.36482
88300 0.0882505 3.39481
88400 0.0883505 3.43019
88500 0.0884505 3.43018
88600 0.0885505 3.42313
88700 0.0886505 3.33492
88800 0.0887505 3.39927
88900 0.0888505 3.41787
89000 0.0889505 3.47133
89100 0.0890505 3.48129
89200 0.0891505 3.44909
89300 0.0892505 3.371
89400 0.0893505 3.34436
89500 0.0894505 3.3474
89600 0.0895505 3.44148
89700 0.0896505 3.5197
89800 0.0897505 3.45261
89900 0.0898505 3.36449
90000 0.0899505 3.39022
90100 0.0900505 3.41673
90200 0.0901505 3.4882
90300 0.0902505 3.479
90400 0.0903505 3.50042
90500 0.0904505 3.47748
90600 0.0905505 3.33803
90700 0.0906505 3.40602
90800 0.0907505 3.44503
90900 0.0908505 3.43252
91000 0.0909505 3.50386
91100 0.0910505 3.49234
91200 0.0911505 3.53843
91300 0.0912505 3.46589
91400 0.0913505 3.41435
91500 0.0914505 3.44228
91600 0.0915505 3.42105
91700 0.0916505 3.51828
91800 0.0917505 3.48554
91900 0.0918505 3.5099
92000 0.0919505 3.52947
92100 0.0920505 3.50992
92200 0.0921505 3.48317
92300 0.0922505 3.50594
92400 0.0923505 3.48418
92500 0.0924505 3.42256
92600 0.0925505 3.44655
92700 0.0926505 3.45259
92800 0.0927505 3.50118
92900 0.0928505 3.5584
93000 0.0929505 3.53746
93100 0.0930505 3.4941
93200 0.0931505 3.45788
93300 0.0932505 3.48435
93400 0.0933505 3.55041
93500 0.0934505 3.50278
93600 0.0935505 3.55892
93700 0.0936505 3.58056
93800 0.0937505 3.54713
93900 0.0938505 3.5689
94000 0.0939505 3.47283
94100 0.0940505 3.48388
94200 0.0941505 3.57462
94300 0.0942505 3.55315
94400 0.0943505 3.55684
94500 0.0944505 3.51718
94600 0.0945505 3.50019
94700 0.0946505 3.58721
94800 0.0947505 3.54944
94900 0.0948505 3.55449
95000 0.0949505 3.64922
95100 0.0950505 3.67798
95200 0.0951505 3.58728
95300 0.0952505 3.57537
95400 0.0953505 3.45584
95500 0.0954505 3.5973
95600 0.0955505 3.61417
95700 0.0956505 3.72997
95800 0.0957505 3.58878
95900 0.0958505 3.55944
96000 0.0959505 3.55194
96100 0.0960505 3.54846
96200 0.0961505 3.6596
96300 0.0962505 3.59612
96400 0.0963505 3.71237
96500 0.0964505 3.66966
96600 0.0965505 3.62443
96700 0.0966505 3.48717
96800 0.0967505 3.44466
96900 0.0968505 3.63436
97000 0.0969505 3.69462
97100 0.0970505 3.65634
97200 0.0971505 3.64453
97300 0.0972505 3.56897
97400 0.0973505 3.51426
97500 0.0974505 3.53923
97600 0.0975505 3.47064
97700 0.0976505 3.59815
97800 0.0977505 3.71398
97900 0.0978505 3.57345
98000 0.0979505 3.61965
98100 0.0980505 3.62267
98200 0.0981505 3.57564
98300 0.0982505 3.70048
98400 0.0983505 3.77486
98500 0.0984505 3.67903
98600 0.0985505 3.65078
98700 0.0986505 3.64624
98800 0.0987505 3.60965
98900 0.0988505 3.71082
