# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
78400 0.0391752 1.8056
78500 0.0392252 1.84866
78600 0.0392752 1.80104
78700 0.0393252 1.82857
78800 0.0393752 1.81194
78900 0.0394252 1.82076
79000 0.0394753 1.80652
79100 0.0395252 1.86138
79200 0.0395752 1.84092
79300 0.0396252 1.83585
79400 0.0396753 1.82308
79500 0.0397252 1.86769
79600 0.0397752 1.87187
79700 0.0398253 1.81377
79800 0.0398752 1.85353
79900 0.0399252 1.88809
80000 0.0399752 1.83214
80100 0.0400253 1.84054
80200 0.0400752 1.89712
80300 0.0401252 1.89549
80400 0.0401752 1.81193
80500 0.0402252 1.89252
80600 0.0402752 1.88667
80700 0.0403252 1.8759
80800 0.0403752 1.83793
80900 0.0404252 1.90085
81000 0.0404752 1.88542
81100 0.0405252 1.88385
81200 0.0405752 1.85333
81300 0.0406252 1.91122
81400 0.0406752 1.88217
81500 0.0407252 1.90911
81600 0.0407752 1.90637
81700 0.0408252 1.86402
81800 0.0408752 1.8816
81900 0.0409252 1.91022
82000 0.0409752 1.83692
82100 0.0410252 1.92996
82200 0.0410752 1.87009
82300 0.0411252 1.90861
82400 0.0411752 1.90742
82500 0.0412253 1.90276
82600 0.0412752 1.88948
82700 0.0413252 1.8688
82800 0.0413753 1.83812
82900 0.0414252 1.91503
83000 0.0414752 1.87239
83100 0.0415252 1.96528
83200 0.0415752 1.92564
83300 0.0416252 1.9281
83400 0.0416752 1.92407
83500 0.0417253 1.92607
83600 0.0417752 1.8835
83700 0.0418252 1.83616
83800 0.0418753 1.8963
83900 0.0419253 1.91001
84000 0.0419752 1.91292
84100 0.0420252 1.97078
84200 0.0420752 1.97619
84300 0.0421252 1.90229
84400 0.0421752 1.93067
84500 0.0422252 1.89439
84600 0.0422752 1.85362
84700 0.0423252 1.82234
84800 0.0423752 1.86734
84900 0.0424253 1.9492
85000 0.0424752 2.01462
85100 0.0425252 1.99803
85200 0.0425753 1.94668
85300 0.0426253 1.9088
85400 0.0426752 1.85158
85500 0.0427252 1.83613
85600 0.0427753 1.84752
85700 0.0428252 1.9422
85800 0.0428752 1.96723
85900 0.0429253 1.97904
86000 0.0429752 1.98146
86100 0.0430252 1.96424
86200 0.0430753 1.93451
86300 0.0431253 1.86272
86400 0.0431752 1.92474
86500 0.0432252 1.91043
86600 0.0432752 1.97355
86700 0.0433252 2.01076
86800 0.0433752 2.02482
86900 0.0434252 1.9587
87000 0.0434753 1.96105
87100 0.0435252 1.87002
87200 0.0435752 1.90752
87300 0.0436252 1.98218
87400 0.0436752 1.94165
87500 0.0437252 1.95268
87600 0.0437752 1.9334
87700 0.0438253 2.04101
87800 0.0438752 1.92541
87900 0.0439252 1.90396
88000 0.0439753 1.93158
88100 0.0440252 1.97374
88200 0.0440752 1.96313
88300 0.0441252 1.97347
88400 0.0441753 2.00031
88500 0.0442252 1.96306
88600 0.0442752 1.9528
88700 0.0443253 1.93572
88800 0.0443752 1.92928
88900 0.0444252 1.979
89000 0.0444752 1.94416
89100 0.0445253 1.97014
89200 0.0445752 1.99661
89300 0.0446252 1.98751
89400 0.0446752 1.92597
89500 0.0447252 1.98978
89600 0.0447752 1.94405
89700 0.0448252 1.99024
89800 0.0448752 1.90718
89900 0.0449252 2.01621
90000 0.0449752 2.03173
90100 0.0450252 2.03352
90200 0.0450752 1.97891
90300 0.0451252 2.01871
90400 0.0451753 1.97565
90500 0.0452253 1.9345
90600 0.0452752 1.9284
90700 0.0453252 1.93164
90800 0.0453753 2.00396
90900 0.0454252 2.03004
91000 0.0454752 2.04787
91100 0.0455253 2.08152
91200 0.0455752 2.00532
91300 0.0456252 1.96023
91400 0.0456753 1.90841
91500 0.0457252 1.97428
91600 0.0457752 1.98108
91700 0.0458252 1.9596
91800 0.0458753 2.05141
91900 0.0459252 2.08408
92000 0.0459752 2.00308
92100 0.0460252 1.9933
92200 0.0460753 2.04643
92300 0.0461252 1.98205
92400 0.0461752 1.90532
92500 0.0462252 1.98082
92600 0.0462752 2.05215
92700 0.0463252 2.05272
92800 0.0463752 2.05581
92900 0.0464253 2.09294
93000 0.0464752 2.05872
93100 0.0465252 2.01949
93200 0.0465752 1.97401
93300 0.0466252 1.95503
93400 0.0466752 2.00931
93500 0.0467253 2.04635
93600 0.0467752 2.08457
93700 0.0468252 2.07635
93800 0.0468753 2.09414
93900 0.0469253 2.04384
94000 0.0469752 2.0286
94100 0.0470252 1.95085
94200 0.0470753 1.98769
94300 0.0471253 1.97552
94400 0.0471752 2.05833
94500 0.0472253 2.09654
94600 0.0472752 2.13721
94700 0.0473252 2.14455
94800 0.0473752 2.05617
94900 0.0474253 2.01934
95000 0.0474752 1.96354
95100 0.0475252 1.96546
95200 0.0475752 1.97986
95300 0.0476252 2.04732
95400 0.0476752 2.16931
95500 0.0477252 2.13928
95600 0.0477753 2.12217
95700 0.0478252 2.1148
95800 0.0478752 2.01921
95900 0.0479252 1.95722
96000 0.0479753 1.99222
96100 0.0480252 2.07996
96200 0.0480752 2.08102
96300 0.0481253 2.12553
96400 0.0481752 2.18898
96500 0.0482252 2.161
96600 0.0482752 2.0929
96700 0.0483253 2.05946
96800 0.0483752 1.94708
96900 0.0484252 2.0189
97000 0.0484752 2.02019
97100 0.0485252 2.04583
97200 0.0485752 2.18402
97300 0.0486252 2.2138
97400 0.0486753 2.16896
97500 0.0487252 2.10816
97600 0.0487753 2.13544
97700 0.0488252 1.9913
97800 0.0488752 1.99264
